y_true,y_pred,residual
0.15,0.12560835,0.02439164519309997
0.2,0.32866055,-0.12866054773330687
0.29,0.2604186,0.029581406116485576
0.25,0.2879488,-0.037948787212371826
0.32,0.31482482,0.005175180435180671
0.05,0.03741498,0.01258502081036568
0.76,0.6673962,0.09260381221771241
0.21,0.22627598,-0.016275980472564705
0.18,0.25913748,-0.07913748145103455
0.3,0.2960018,0.0039982080459594616
0.25,0.2231333,0.02686670422554016
0.57,0.5471765,0.022823519706726025
0.28,0.26570493,0.014295070171356228
0.37,0.3898984,-0.019898389577865605
0.34,0.40340054,-0.06340054035186765
0.16,0.16816238,-0.008162375688552853
0.38,0.3177835,0.06221649527549744
0.51,0.49476597,0.015234032869338998
0.54,0.661981,-0.12198098659515377
0.27,0.27850026,-0.008500258922576887
0.36,0.36251253,-0.0025125288963318004
0.18,0.23093238,-0.05093238472938538
0.24,0.29530132,-0.055301318168640146
0.28,0.34721658,-0.0672165763378143
0.38,0.36700433,0.01299566507339478
0.18,0.17728174,0.0027182626724243097
0.27,0.27878404,-0.008784036636352521
0.36,0.3470326,0.012967393398284899
0.6,0.62791854,-0.027918541431427024
0.56,0.53273606,0.027263936996460014
0.32,0.26888317,0.05111683130264283
0.18,0.2081652,-0.028165198564529426
0.11,0.14266273,-0.032662733793258666
0.31,0.3144226,-0.004422607421875002
0.28,0.3914451,-0.11144510030746457
0.2,0.16364251,0.03635748922824861
0.4,0.33601904,0.06398096084594729
0.47,0.45753038,0.012469620704650852
0.34,0.2533887,0.08661129713058474
0.44,0.4288562,0.011143805980682375
0.28,0.23172723,0.04827277243137362
0.34,0.3236192,0.01638081312179568
0.12,0.22491434,-0.10491434216499329
0.34,0.24616206,0.09383794307708743
0.32,0.26375452,0.05624548316001893
0.27,0.3675703,-0.09757031083106993
0.58,0.5082821,0.07171787500381466
0.27,0.28631586,-0.016315858364105207
0.39,0.40930206,-0.019302055835723864
0.42,0.40585637,0.014143629074096664
0.63,0.5862206,0.0437793779373169
0.34,0.30895415,0.031045850515365625
0.43,0.36014125,0.06985875248908996
0.4,0.4304047,-0.030404692888259865
0.08,0.048100498,0.03189950242638588
0.27,0.18280403,0.08719596683979036
0.16,0.23583397,-0.07583397269248962
0.6,0.47261596,0.12738404273986814
0.18,0.18483336,-0.004833362698554999
0.28,0.302123,-0.02212301015853879
0.2,0.31451398,-0.11451398134231566
0.23,0.245378,-0.015378002524375906
0.32,0.39075145,-0.07075145125389098
0.43,0.47882798,-0.04882798314094544
0.25,0.28962857,-0.039628565311431885
0.41,0.47851127,-0.06851127386093142
0.33,0.28562653,0.044373469352722184
0.35,0.37605914,-0.026059144735336326
0.34,0.3420121,-0.002012107372283911
0.39,0.35741192,0.032588078975677504
0.48,0.47752327,0.0024767327308654608
0.47,0.4736191,-0.003619103431701687
0.04,0.04912767,-0.009127668142318725
0.61,0.54070324,0.06929676294326781
0.55,0.5423535,0.0076464891433716264
0.32,0.20153911,0.11846088588237763
0.2,0.37176627,-0.17176626920700072
0.23,0.30069393,-0.07069392919540404
0.15,0.2609458,-0.11094579696655274
0.51,0.5079309,0.002069125175476083
0.33,0.2959453,0.03405471324920656
0.55,0.544116,0.005883979797363326
0.33,0.29097426,0.03902574062347414
0.32,0.2970714,0.022928602695465095
0.29,0.32462752,-0.03462751865386965
0.15,0.12344495,0.02655504792928695
0.06,0.06702858,-0.007028582096099856
0.3,0.33286673,-0.03286672830581666
0.28,0.21818005,0.061819954514503506
0.12,0.17026585,-0.050265853404998784
0.15,0.17537041,-0.025370410084724432
0.58,0.6111859,-0.031185908317565958
0.39,0.45291752,-0.06291751623153685
0.01,0.07753348,-0.06753348350524903
0.07,0.114493996,-0.04449399590492248
0.15,0.14928807,0.0007119268178939764
0.42,0.42734703,-0.00734703421592714
0.58,0.5156437,0.06435628414154049
